,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
244,2025-09-22 15:55:00,2025-09-22 16:25:00,0,taxi,30,walk,0
245,2025-09-22 16:00:00,2025-09-22 16:30:00,0,taxi,30,walk,0
246,2025-09-22 16:05:00,2025-09-22 16:35:00,0,taxi,30,walk,0
247,2025-09-22 16:08:00,2025-09-22 16:49:00,1,walk,5,taxi,25
248,2025-09-22 16:10:00,2025-09-22 16:40:00,0,taxi,30,walk,0
249,2025-09-22 16:15:00,2025-09-22 16:45:00,0,taxi,30,walk,0
250,2025-09-22 16:20:00,2025-09-22 16:50:00,0,taxi,30,walk,0
251,2025-09-22 16:25:00,2025-09-22 16:55:00,0,taxi,30,walk,0
252,2025-09-22 16:30:00,2025-09-22 17:00:00,0,taxi,30,walk,0
253,2025-09-22 16:35:00,2025-09-22 17:05:00,0,taxi,30,walk,0
254,2025-09-22 16:40:00,2025-09-22 17:10:00,0,taxi,30,walk,0
255,2025-09-22 16:42:00,2025-09-22 17:30:00,1,walk,14,taxi,28
256,2025-09-22 16:45:00,2025-09-22 17:15:00,0,taxi,30,walk,0
257,2025-09-22 16:48:00,2025-09-22 17:36:00,1,taxi,27,walk,14
258,2025-09-22 16:50:00,2025-09-22 17:20:00,0,taxi,30,walk,0
259,2025-09-22 16:55:00,2025-09-22 17:25:00,0,taxi,30,walk,0
260,2025-09-22 17:00:00,2025-09-22 17:30:00,0,taxi,30,walk,0
261,2025-09-22 17:02:00,2025-09-23 04:36:00,4,taxi,5,walk,14
262,2025-09-22 17:05:00,2025-09-22 17:35:00,0,taxi,30,walk,0
263,2025-09-22 17:08:00,2025-09-22 17:49:00,1,walk,5,taxi,25
264,2025-09-22 17:08:00,2025-09-23 04:36:00,3,walk,5,walk,14
265,2025-09-22 17:09:00,2025-09-23 04:36:00,3,taxi,21,walk,14
266,2025-09-22 17:10:00,2025-09-22 17:40:00,0,taxi,30,walk,0
267,2025-09-22 17:15:00,2025-09-22 17:45:00,0,taxi,30,walk,0
268,2025-09-22 17:20:00,2025-09-22 17:50:00,0,taxi,30,walk,0
269,2025-09-22 17:25:00,2025-09-22 17:55:00,0,taxi,30,walk,0
270,2025-09-22 17:30:00,2025-09-22 18:00:00,0,taxi,30,walk,0
271,2025-09-22 17:35:00,2025-09-22 18:05:00,0,taxi,30,walk,0
272,2025-09-22 17:40:00,2025-09-22 18:10:00,0,taxi,30,walk,0
273,2025-09-22 17:42:00,2025-09-22 18:30:00,1,walk,14,taxi,28
274,2025-09-22 17:45:00,2025-09-22 18:15:00,0,taxi,30,walk,0
